id,created_at,text
498907350267609088,2014-08-11 19:02:36,b'Thanks @nathanvardi for a nice piece in @Forbes re $IEP\xe2\x80\x99s activism: http://t.co/IwcURVWJLE'
496709486732902400,2014-08-05 17:29:04,b'Very pleased with IEP\xe2\x80\x99s performance for Q2.  You can find our Q2 2014 financial results &amp; earnings webcast here: http://t.co/8EXfzSYdpC'
493807609896394752,2014-07-28 17:18:03,b'Happy the way the week started for all $FDO (Family Dollar) shareholders.  Read our press release at http://t.co/F0jL2v8V5J'
489427370000908288,2014-07-16 15:12:32,"b""Look forward to speaking at the #DeliveringAlpha conference today. I'll be interviewed by @ScottWapnerCNBC at 4:30 p.m."""
479719384286384129,2014-06-19 20:16:28,b'Sent a letter to $FDO (FAMILY DOLLAR) today. Read it here: http://t.co/EBESnZAbsh  \nImportant SEC legend: http://t.co/AW7nvROPxN'
475019951229509632,2014-06-06 21:02:36,b'Disclosed a 9% position in FAMILY DOLLAR today. Hope to continue our streak of value enhancement. Read our 13D here: http://t.co/0FKHMSFyAZ'
466970932796719104,2014-05-15 15:58:40,b'Good piece in Monday\xe2\x80\x99s NYT by Anthony @Scaramucci on the great potential for activists to change corporate America: http://t.co/kbtP0NkzzW'
463339466305048576,2014-05-05 15:28:31,b'I will be speaking with @ScottWapnerCNBC today at 12:30 p.m. ET. on @CNBCFastMoney Halftime Report.'
463048273268596736,2014-05-04 20:11:26,"b""My article from Barron's on Warren Buffett's abstention from a vote on Coke's executive-pay plan now on http://t.co/DOV4d2Aa5Q"""
462631737424879616,2014-05-03 16:36:16,"b""Here\xe2\x80\x99s  my piece in today\xe2\x80\x99s Barron's @barronsonline re Warren Buffett abstaining on Coke  comp vote: http://t.co/hQ8lFyHg3v"""
462321425723166720,2014-05-02 20:03:12,"b'I\xe2\x80\x99ve written what I believe to be an informative piece titled \xe2\x80\x9cWhy Buffett is Wrong on Coke,\xe2\x80\x9d which will appear tomorrow in Barron\xe2\x80\x99s'"
461282269034864641,2014-04-29 23:13:57,b'Good op-ed in Saturday\xe2\x80\x99s New York Times by Joe Nocera on Warren Buffett: http://t.co/AgSMca7DTf'
461172852365225985,2014-04-29 15:59:10,"b'Very happy to be on @CNBC \xe2\x80\x99s list of top  \xe2\x80\x98Rebels, Icons and Leaders\xe2\x80\x99 of the last 25yrs :  http://t.co/CrNJYL5AQ3  #CNBC25'"
460879373319811072,2014-04-28 20:32:59,b'Great move by #HLF to suspend dividend &amp; buyback shares. $HLF accelerates return to shareholders. Confirms confidence in the future.'
459417628311035904,2014-04-24 19:44:32,"b""Happy to be on @TIME's100 most influential people list. Also want to thank friend @boonepickens for his kind words: http://t.co/vTjuBC49DD"""
459074721913782273,2014-04-23 21:01:57,"b'As we said at conference yesterday, we continue to believe $AAPL remains meaningfully undervalued. Many analysts fail to understand company'"
459072979197259776,2014-04-23 20:55:02,"b""Agree completely with $AAPL's increased buyback and extremely pleased with results. Believe we\xe2\x80\x99ll also be happy when we see new products."""
458749703408984064,2014-04-22 23:30:27,b'Enjoyed speaking at the 13D Monitor activist conference and with @davidfaber after. http://t.co/Y2J7q5Uwb2'
458270012978249728,2014-04-21 15:44:20,b'The book highlights future problems for our economy brilliantly. I intend to discuss it more on Shareholders\xe2\x80\x99 Square Table shortly.'
458269944007114752,2014-04-21 15:44:03,b'Spent weekend reading great new book \xe2\x80\x9cCapital in the Twenty-First Century\xe2\x80\x9d by Thomas Piketty.'
454304737790545920,2014-04-10 17:07:44,b'I will also be speaking with @MelissaAFrancis + @Cgasparino at 2:30 pm on @FoxBusiness'
454304535838998528,2014-04-10 17:06:56,b'I will be speaking with @trish_regan at 2 pm on @BloombergTV'
454264815721381889,2014-04-10 14:29:06,b'I will be speaking to @ScottWapnerCNBC on @CNBCFastMoney today at 12:30'
454233900693614592,2014-04-10 12:26:15,"b""Extremely pleased about agreement with $EBAY. Believe it's a win-win for ALL shareholders. See press release here: http://t.co/dTJmj8WSw1"""
448839170710982657,2014-03-26 15:09:32,b'Read my new post on the need for stockholder representation on public company boards: http://t.co/kAuEwYUys2 http://t.co/nmVW93dPB2'
448164075046834177,2014-03-24 18:26:56,b'I will be speaking with @CGasparino on @FoxBusiness at 3p.m. ET.'
448132456470695936,2014-03-24 16:21:18,b'I will be on @CNBCFastMoney with @ScottWapnerCNBC today at 12:30 p.m. ET.'
448043060165767168,2014-03-24 10:26:04,"b""We hope &amp; believe our directors will enhance value &amp; contribute to the long term success of $HLF, as we've done w/ many co\xe2\x80\x99s in the past."""
448042897036677121,2014-03-24 10:25:25,"b'$HLF added 3addt. Icahn designees,totaling 5 on their board. We thank them for this share of confidence. HLF release http://t.co/1wEvATsrHE'"
447027321745076225,2014-03-21 15:09:53,b'Great article @pghwrites The real problem at $EBAY: Corporate Governance. http://t.co/WaMBfL6aZ0 http://t.co/74iwc20fYy'
446326907919818753,2014-03-19 16:46:41,b'Read our latest letter to $EBAY shareholders at http://t.co/kAuEwYUys2 http://t.co/t9VLUdXfDE'
445988775487750144,2014-03-18 18:23:04,b'Read our latest letter to $EBAY shareholders at http://t.co/kAuEwYUys2 http://t.co/aYhzU5EPR3'
443774395324960768,2014-03-12 15:43:55,b'Read our latest letter to $EBAY shareholders at http://t.co/kAuEwYUys2 http://t.co/0gpXomMHpi'
443058100703330305,2014-03-10 16:17:37,b'I will be on CNBC today at 12:45 p.m. ET.'
443001878964494337,2014-03-10 12:34:13,b'READ OUR LATEST LETTER AND YOU BE THE JUDGE.  http://t.co/F0jL2v8V5J http://t.co/gyBcv64tBi'
443001581319901185,2014-03-10 12:33:02,b'WE BELIEVE BASED ON EVIDENCE WE HAVE NEWLY UNCOVERED THAT DONAHOE\xe2\x80\x99S INCOMPETENCE COST EBAY HOLDERS OVER $4 BILLION http://t.co/Lbci1eU7M8'
442873576304025600,2014-03-10 04:04:23,b'Great gift from my daughter.  She says a 2nd addition coming soon.  Hope $EBAY is on it. http://t.co/IyBOXif3Zg'
441567623126339584,2014-03-06 13:35:00,b'Read our latest letter to $EBAY shareholders at http://t.co/kAuEwYUys2 http://t.co/fhqESHexmy'
440485508532015104,2014-03-03 13:55:03,b'$IEP also announced increase in annual distribution from $5.00 to $6.00 per LP unit. Read my letter at http://t.co/kAuEwYUys2'
440481491684835328,2014-03-03 13:39:06,b'Happy to report record 2013 earnings for $IEP of $9.07 per unit (increase of 144% vs last year). See release here:   \nhttp://t.co/Iuou4BAu67'
440480538260799489,2014-03-03 13:35:18,b'Read our latest letter to $EBAY shareholders at http://t.co/MNjikwkoLn  #notworldclass     #spinpaypalnow http://t.co/8nzqdbKwJN'
439400096883425280,2014-02-28 14:02:01,b'See our latest letter to eBay shareholders on http://t.co/kAuEwYUys2 http://t.co/r3JgPtxNsi'
439034869432061952,2014-02-27 13:50:44,b'Read our reply to $EBAY \xe2\x80\x98s statement and challenge at http://t.co/kAuEwYUys2 http://t.co/AVJHy7BJ42'
438678654298501120,2014-02-26 14:15:16,b'Read our new letter to $EBAY shareholders at http://t.co/kAuEwYUys2 http://t.co/qzecEeJ6ia'
438402292128428032,2014-02-25 19:57:06,b'I will be on @CNN \xe2\x80\x98s Quest Means Business with @richardquest today at 4:00 p.m. E.T'
437946889602756608,2014-02-24 13:47:29,b'Read our letter to $EBAY shareholders at http://t.co/kAuEwYCpdU http://t.co/OY5nogAHDN'
435746782211891200,2014-02-18 12:05:03,"b'Since our involvement, $FRX shrholders enjoyed gain in market value of apprx $17 bln;  over 193%. Read more: http://t.co/kAuEwYCpdU'"
435746688397889536,2014-02-18 12:04:40,b'Great result for ALL $FRX (Forest Labs) shareholders - proves again that activism works. Read more at http://t.co/kAuEwYCpdU'
434389394472984576,2014-02-14 18:11:16,b'All set to watch @HouseofCards tonight.  Happy Valentine\xe2\x80\x99s Day $NFLX!'
434383549001506816,2014-02-14 17:48:03,b'\xe2\x80\x9c\xe2\x80\x98Poison pills\xe2\x80\x99 that are triggered when activists buy shares should be banned.\xe2\x80\x9d Good article in @TheEconomist: http://t.co/CyZtyNoJLj'
434349721415454721,2014-02-14 15:33:38,"b'Good read in @TheEconomist: \xe2\x80\x9cAmerica should make life easier, not harder, for activist investors\xe2\x80\x9d http://t.co/CyZtyNoJLj'"
433967028458618880,2014-02-13 14:12:56,b'Read our latest piece about the potential of the new Shareholder-Director Exchange on http://t.co/kAuEwYCpdU'
433965765172011009,2014-02-13 14:07:55,"b'FYI Elon and Steve I play chess on shredder/iPad &amp; make music lists on sonos regularly, therefore I\xe2\x80\x99m only half Luddite!'"
433680819664584704,2014-02-12 19:15:39,"b'Insightful Forbes cover story by Steven Bertoni. A must-read for EBAY shareholders, especially quotes from Elon Musk.'"
433625873741127680,2014-02-12 15:37:19,b'@HarvardCorpGov Thanks for posting.'
433625699878834177,2014-02-12 15:36:37,b'@TeamCavuto @FoxBusiness Thanks for a great interview.'
433625489966522368,2014-02-12 15:35:47,"b'@CGasparino   \nIt\xe2\x80\x99s true, especially when you go after some of the establishment guys I don\xe2\x80\x99t like.'"
433604571173105664,2014-02-12 14:12:40,"b'Read our latest piece, \xe2\x80\x9cDisqualifying Dissident Nominees: A New Trend in Incumbent Director Entrenchment\xe2\x80\x9d on http://t.co/kAuEwYCpdU'"
433302909439078400,2014-02-11 18:13:58,b'I look forward to speaking with Neil @TeamCavuto on @FoxNews today at 4p.m. ET'
432882372762021888,2014-02-10 14:22:54,b'See our open letter to $AAPL Shareholders re \xe2\x80\x9cthe precatory\xe2\x80\x9d on The Shareholders\xe2\x80\x99 Square Table:  \nhttp://t.co/oGqHx3UFjG'
431882070676086784,2014-02-07 20:08:04,"b'@jimcramer @ScottWapnerCNBC No need to call Scott. As you noted this morning, Tim came in Clint Eastwood-style and has a lot more bullets.'"
431882000413519872,2014-02-07 20:07:47,"b""RT @jimcramer: @Carl_C_Icahn -Time to call in to @ScottWapnerCNBC about how much you've been buying of late? Stock has big bid underneath"""
431869378607329281,2014-02-07 19:17:38,"b'$GOOG @ 19x2014 est operating profit. At same multiple $AAPL=$1,245 per share. Ridiculous. Keep buying Tim! You still have $145 billion cash'"
431869288807288834,2014-02-07 19:17:16,b'Tim Cook again confirms $AAPL will launch new products in new categories (plural) this year. Wall Street apparently still not listening.'
428897899049529345,2014-01-30 14:30:02,"b""Cynical @barronsonline piece on $DELL-\xe2\x80\x9cDell's Prospects Suddenly Brighten.\xe2\x80\x9d Which Dell was tellng truth when shrhldrs sold @ bargain price?"""
428896673767497728,2014-01-30 14:25:10,b'Appreciate being featured in @activistinsight Annual Review: http://t.co/c83aNhcDoZ. Review contains great pieces on #shareholderactivism'
428196836860375040,2014-01-28 16:04:16,"b""Just bought $500 mln more $AAPL shares. My buying seems to be going neck-and-neck with Apple's buyback program, but hope they win that race."""
426447543929544704,2014-01-23 20:13:12,b'Today we have put out a seven page letter to $AAPL shareholders discussing why buyback should be markedly increased: http://t.co/O7F8S7BzWg'
426446334422298624,2014-01-23 20:08:23,"b'Bought another $500mil of $AAPL tday, bringing our total to $3.6 billion.  If board doesn\xe2\x80\x99t see AAPL\xe2\x80\x99s \xe2\x80\x98no brainer\xe2\x80\x99 value we sure do.'"
426435882636161025,2014-01-23 19:26:51,"b""I'll be speaking with @CGasparino today at 3:10."""
426016453846790144,2014-01-22 15:40:12,b'We feel $APPL board is doing great disservice to shareholders by not having markedly increased its buyback. In-depth letter to follow soon.'
426016357923037185,2014-01-22 15:39:49,"b'Having purchased $500 million more $AAPL shares in the last two weeks, our investment has crossed the $3 billion mark yesterday.'"
426016278646493184,2014-01-22 15:39:30,"b'Since tweeting about our large position in $AAPL on Aug 13, when the stock was 468 per share, we\xe2\x80\x99ve kept buying shares of this \xe2\x80\x98no brainer.\xe2\x80\x99'"
420993146831400960,2014-01-08 18:59:22,b'Oops. Had a typo \xe2\x80\x93$FRX up approx 18% today not 8%'
420986100581023744,2014-01-08 18:31:22,b'We\xe2\x80\x99ll continue to hold CEOs &amp; boards more accountable &amp; grow partnerships btwn activists &amp; institutional investors to help #ShareholderValue'
420985966224883712,2014-01-08 18:30:50,b'Activism proves to be working well at $FRX. Since Sept 10 (when new CEO Brent Saunders arrived) the co\xe2\x80\x99s stock is up aprx 57% and 8% today.'
418121756713291777,2013-12-31 20:49:29,"b'Wishing all a happy, healthy and prosperous 2014!  \xe2\x80\x9813 was a good year for improving corporate governance and I\xe2\x80\x99m hoping \xe2\x80\x9914 will be great.'"
410042737480589312,2013-12-09 13:46:21,"b'Also happy that $HOLX has retained Dr. Burton Drayer, Chairman of the Department of Radiology at Mount Sinai, as a scientific advisor.'"
410042670065532930,2013-12-09 13:46:05,b'Optimistic re changes at HOLOGIC. Two of our reps have joined the board and we welcome new CEO Steve MacMillan. http://t.co/8gAeFgC0Ao'
408324753665966080,2013-12-04 19:59:42,"b'Gave $AAPL notice we\xe2\x80\x99ll be making a precatory proposal to call for vote to increase buyback program, although not at $150 billion level.'"
408324620928827392,2013-12-04 19:59:10,"b'Next issue of @TIME Magazine, out tomorrow, features a piece on activism. I understand I will be on the cover. Hope I like what I read.'"
407504284515725313,2013-12-02 13:39:27,"b""The record shows that our involvement on boards has created meaningful value for shareholders. I'm optimistic this will continue with $TLM"""
407504158443311104,2013-12-02 13:38:57,b'Happy to have reached an agreement with Talisman Energy where two of our representatives will join the board. http://t.co/LnzaBytXan'
405330176906514434,2013-11-26 13:40:19,b'Icahn Study shows value of activism; 28% annualized return for investor during our board membership periods.  See http://t.co/aKfWLnnxXU'
403527291717697538,2013-11-21 14:16:18,b'Disclosed aprx. 34 million share position in HOLOGIC. May have convos re enhancing shareholder value/ brd seats/ etc: http://t.co/RPulrm2sun'
402620998127603712,2013-11-19 02:15:00,b'Visit http://t.co/kAuEwYCpdU  for my personal views concerning media reports on my remarks re markets and AAPL from Reuters Summit'
401463111107899392,2013-11-15 21:33:59,b'Encouraging: inst investors realize need for diverse/fresh/truly ind directors. Their vote is where it counts though. http://t.co/fj3glASYJr'
399769132654006273,2013-11-11 05:22:43,"b'RIG also to cut brd to 11, and concluded it will pursue MLP and cut costs/improve margins by $800 mm.  See company press release for details'"
399768883365556224,2013-11-11 05:21:43,"b'Grt news for Transocean and activism today.  RIG will nominate V Intrieri (now on brds of CHK, FRX, NAV) to brd in 2014, giving us 2 seats'"
397351085980921857,2013-11-04 13:14:15,"b""I believe that my statement included in today's IEP earnings release will be of interest to all shareholders: http://t.co/IMrcHczmig"""
394875186316451840,2013-10-28 17:15:55,b'I will be on Fox Business today at 1:20 p.m. ET.'
394846574070599680,2013-10-28 15:22:13,"b'To Bill Gross @PIMCO: If you really want to do good, why not join http://t.co/nn6jp9E2ch like Gates, I and many others have?'"
393373604856856576,2013-10-24 13:49:10,b'We\xe2\x80\x99ll be talking more about the website and Apple with @ScottWapnerCNBC Wapner at noon on CNBC.'
393373347523727360,2013-10-24 13:48:09,b'We realize there was a glitch that is now fixed so you can sign in if you were having problems before.'
393368939708702721,2013-10-24 13:30:38,"b'SST has launched.  Join to fight for true corporate democracy, read our letter to Tim Cook, and much more! http://t.co/kAuEwYCpdU'"
393093210571931648,2013-10-23 19:14:59,"b'Just sent a letter to Tim Cook. Full letter will be disclosed on my website, the Shareholders\xe2\x80\x99 Square Table, which will be launched tomorrow'"
392760910340558848,2013-10-22 21:14:32,"b'Sold block of NFLX today. Wish to thank Reed Hastings, Ted Sarandos, NFLX team, and last but not least Kevin Spacey: http://t.co/BRWpKOBfD2'"
387548865454280705,2013-10-08 12:03:44,"b""I'm optimistic their impact at NUAN will be similar to HAIN, where stock went from $20.20 to $79.56 over the 3 years they sat on the board."""
387548687167008768,2013-10-08 12:03:01,b'Happy to have reached an agreement with Nuance Communications where Dave Schechter and Brett Icahn will join the board of directors.'
387324829432426496,2013-10-07 21:13:30,"b'Disclosed approx 61 million share position in Talisman Energy. May have conversations with mgmt re strategic alternatives, board seats, etc.'"
386146463467577344,2013-10-04 15:11:05,"b'I withdrew my demand for appraisal of my Dell shares. Based on our returns on capital, we believe we have better uses for $2 billion.'"
385052381097906177,2013-10-01 14:43:36,b'I\xe2\x80\x99ll be on CNBC at noon.'
385047418284158976,2013-10-01 14:23:53,b'Had a cordial dinner with Tim last night. We pushed hard for a 150 billion buyback. We decided to continue dialogue in about three weeks.'
383233475395846144,2013-09-26 14:15:55,"b'As we say goodbye, we thank Irwin for his great leadership and passion at Hain. Here\xe2\x80\x99s to future dinners with him and his superb products.'"
383233356525105152,2013-09-26 14:15:26,b'Since they joined the price has increased from $20.20 to $76.27.Irwin Simon stated Dave and Brett\xe2\x80\x99s impact has greatly helped him to succeed'
383233230901497857,2013-09-26 14:14:57,b'The value created for HAIN shareholders over the 3yrs Dave Schechter and Brett Icahn sat on the board is a good example of activism at work'
382867238790774785,2013-09-25 14:00:37,b'IEP announces an acquisition it believes will greatly enhance shareholder value.  See our press release: http://t.co/skk8wRHAdO'
382540037495078912,2013-09-24 16:20:26,b'Our country has been lucky over its history that it has had the right people to call on in a crisis. It\xe2\x80\x99s sad to see Bernanke go.'
382539958008832001,2013-09-24 16:20:07,b'Our country owes Bernanke a great deal for pulling us out of the mess several of the largest investment banks go us into in \xe2\x80\x9808.'
380723696874184704,2013-09-19 16:02:57,"b""I'll be on CNBC with Maria Bartiromo at around 4:15 PM ET today."""
380466320740859904,2013-09-18 23:00:14,b'I wrote an Op-Ed which I think will be of interest. Now on http://t.co/0ttNxrCwlq website and will be in paper tomorrow.'
380465406550347777,2013-09-18 22:56:36,b'I will be on @FoxBusiness tonight talking to @TeamCavuto at 8:40 PM ET'
379628643309211648,2013-09-16 15:31:36,"b'A must read for students of \xe2\x80\x9cabsurdities\xe2\x80\x9d \xe2\x80\x93 Gretchen Morgenson\xe2\x80\x99s article, P1 Sun @nytimes. Congrats on good reporting http://t.co/hVjsGYrN4n'"
378244999734784000,2013-09-12 19:53:30,b'Congrats to @jimcramer \xe2\x80\x93 his article outing perpetual losers is a must read! http://t.co/3jcv8ij0bL'
377501185655062529,2013-09-10 18:37:50,b'Here is our press release re FRX: http://t.co/yVL1WzgTBD'
377472263445966848,2013-09-10 16:42:55,"b'As Forest Labs\xe2\x80\x99 2nd largest shareholder, we have great expectations for FRX due to Brent Saunders becoming CEO.  Press release to come.'"
377116261978619904,2013-09-09 17:08:17,b'On Bloomberg at 3'
377102806533939200,2013-09-09 16:14:49,b'Will be on CNBC today at 12:30.'
377059240084402177,2013-09-09 13:21:42,b'Here is our letter: http://t.co/jHbW6o85A4'
377054394165891072,2013-09-09 13:02:27,b'We intend to release a letter to all Dell shareholders shortly.'
372357785024860160,2013-08-27 13:59:48,"b'Our reply: IEP fund is up 19.03% since July 1. While we like the NY Post, what you read in the papers, \xe2\x80\x9cain\xe2\x80\x99t necessarily so.\xe2\x80\x9d'"
372357709565161472,2013-08-27 13:59:30,"b'Sunday\xe2\x80\x99s NY Post article, \xe2\x80\x98Radioactivists,\xe2\x80\x99 in its 1st sentence states: \xe2\x80\x9cThis summer, Wall Street\xe2\x80\x99s activist top guns are shooting blanks\xe2\x80\xa6\xe2\x80\x9d'"
370615097963450368,2013-08-22 18:34:59,b'Spoke to Tim. Planning dinner in September. Tim believes in buyback and is doing one. What will be discussed is magnitude.'
368049734910365696,2013-08-15 16:41:09,"b""NYT's thesis that Ackman's actions prove something is wrong with activism is specious. His actions prove only something is wrong with Ackman"""
367351130776285184,2013-08-13 18:25:09,b'Had a nice conversation with Tim Cook today. Discussed my opinion that a larger buyback should be done now. We plan to speak again shortly.'
367350206993399808,2013-08-13 18:21:29,b'We currently have a large position in APPLE. We believe the company to be extremely undervalued. Spoke to Tim Cook today. More to come.'
364409973410775040,2013-08-05 15:38:02,b'Yesterday we filed a 21 page brief explaining how we believe the Dell board has breached its fiduciary duties in its recent actions.'
363319255548182528,2013-08-02 15:23:55,b'We are pleased to have won another battle in the Dell war but the war itself is far from over. More to follow.'
361919526121644033,2013-07-29 18:41:53,b'Of all his scare tactics Dell has finally come up with the best one-he\xe2\x80\x99ll stay as CEO if we don\xe2\x80\x99t accept his offer. http://t.co/cpmcnXfOHy'
361903295838687234,2013-07-29 17:37:24,"b""Reply to MD's WSJ intv to come. I explain a reason Dell is undervalued is due to a major liability that can be easily removed-Michael Dell."""
360054783744294913,2013-07-24 15:12:04,b'All would be swell at Dell if Michael and the board bid farewell.'
357206782050959363,2013-07-16 18:35:08,b'I\xe2\x80\x99ll be an Alpha Agitator at tmrw\xe2\x80\x99s Delivering Alpha Conference. Nowadays there are plenty of corporate boards and CEOs to agitate about.'
355383656296099840,2013-07-11 17:50:41,b'I\xe2\x80\x99ll be on Bloomberg at 4pm today to speak about Dell and \xe2\x80\x9cno-brainers.\xe2\x80\x9d http://t.co/wH75SDcgc6'
352846481931239424,2013-07-04 17:48:51,b'Happy Birthday to a great nation.'
349987264576753664,2013-06-26 20:27:20,b'Where are all the shareholders\xe2\x80\x99 private jets? What happened to CEO accountability? http://t.co/k9Iwev59Bn via @forbes'
347739201191702528,2013-06-20 15:34:20,b'Twitter is great. I like it almost as much as I like Dell.'
